LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
28,52.394066667,13.03934,-45.9,2022-11-02T15:36:19.000Z,4.079016208648682,4.530349016189575,4.800532102584839,27.68202495574951,32.245880126953125,32.523006439208984,32.557695388793945,32.566068649291985,6.0,10.5,14.5,1119.0,356.0,67.5,15.5,6.5,1.0,4.5,5.0,6.0,859.5,246.5,35.0,3.0,0.0,0.0,15.4471875,54.846587392975906,1018.4035722436004,832.0,928.0,416.0
29,52.394213333,13.039505,-29.8,2022-11-02T15:36:23.000Z,3.9488375186920166,4.3846588134765625,4.644839525222778,26.80147647857666,31.21804904937744,31.48521709442139,31.51865291595459,31.526742935180664,6.0,10.0,14.0,1113.0,354.0,63.0,14.0,6.0,1.0,4.0,5.5,7.0,906.0,250.0,38.0,5.0,0.0,0.0,15.42072265625,54.908380483121995,1018.3905430018323,704.0,768.0,352.0
30,52.394256667,13.039546667,-25.3,2022-11-02T15:36:27.000Z,3.9815889596939087,4.420839309692383,4.68294620513916,27.02425098419189,31.477182388305664,31.746378898620605,31.78006935119629,31.78822135925293,6.0,11.0,14.0,1182.0,375.0,65.0,13.0,6.0,1.0,4.5,6.0,7.5,939.0,253.5,43.5,6.0,0.0,0.0,15.381953125,54.856983828862475,1018.3862951332197,896.0,992.0,480.0
31,52.394256667,13.039546667,-25.3,2022-11-02T15:36:30.000Z,4.102186918258667,4.554189682006836,4.823550462722778,27.8442325592041,32.43122673034668,32.70802116394043,32.74266242980957,32.751052856445305,5.0,9.5,12.5,1176.0,373.0,60.0,12.0,5.5,1.0,4.0,5.5,7.0,924.0,234.5,37.0,6.0,0.0,0.0,15.3231640625,54.827885598709535,1018.3955381612103,832.0,928.0,384.0
32,52.394256667,13.039546667,-25.3,2022-11-02T15:36:33.000Z,4.201295614242554,4.661608934402466,4.934225082397461,28.52378845214844,33.21776008605957,33.49861717224121,33.53376007080078,33.54230690002441,5.0,9.0,12.0,1170.0,371.0,55.0,11.0,5.0,1.0,4.5,6.0,7.0,984.0,246.0,39.5,6.0,0.0,0.0,15.27755859375,54.81285594950009,1018.4007823750933,768.0,864.0,544.0
33,52.394511666999996,13.03974,-21.0,2022-11-02T15:36:37.000Z,4.195791959762573,4.652215242385863,4.920382261276245,28.49503803253174,33.178022384643555,33.4552059173584,33.489877700805664,33.49835777282715,5.0,8.0,12.0,1140.0,357.0,51.0,10.0,5.0,1.0,5.0,6.0,6.5,1056.0,260.0,39.0,3.0,0.0,0.0,15.243671875,54.774509599418366,1018.3946042545613,832.0,928.0,448.0
34,52.394523333,13.039745,-20.1,2022-11-02T15:36:41.000Z,4.1269516944885245,4.57439661026001,4.83630895614624,28.031423568725586,32.63537979125977,32.906518936157234,32.940431594848626,32.948745727539055,5.5,8.5,12.5,1149.0,360.5,51.0,9.5,5.0,1.0,4.5,5.5,5.5,966.0,239.5,33.5,1.0,0.0,0.0,15.22072265625,54.70966435030311,1018.4073987752837,768.0,960.0,288.0
35,52.394528333000004,13.039748333,-19.7,2022-11-02T15:36:44.000Z,4.057953596115111,4.498565673828125,4.756904125213623,27.56107425689697,32.089011192321784,32.35626602172852,32.38969612121582,32.39788246154785,6.0,9.0,13.0,1158.0,364.0,51.0,9.0,5.0,1.0,4.0,4.0,4.0,904.5,234.5,30.5,0.0,0.0,0.0,15.19650390625,54.644687243785775,1018.4189175796444,704.0,832.0,384.0
36,52.394533333000005,13.039753333,-19.5,2022-11-02T15:36:48.000Z,4.023070573806764,4.461531400680542,4.71968674659729,27.31986427307129,31.811288833618164,32.077890396118164,32.11124610900879,32.119389533996575,5.0,8.0,11.0,1149.0,355.0,47.0,7.0,4.0,1.0,5.0,5.5,5.5,910.5,249.5,34.5,0.0,0.0,0.0,15.14259765625,54.548167514494295,1018.4170317237576,832.0,928.0,416.0
37,52.394533333000005,13.039753333,-19.5,2022-11-02T15:36:51.000Z,3.9566904306411743,4.389963865280151,4.6464102268218985,26.863725662231445,31.284053802490234,31.54831886291504,31.58138370513916,31.58942794799805,5.0,8.0,11.0,1158.0,358.0,48.0,7.0,4.0,1.0,4.5,5.5,5.5,876.0,242.5,36.5,1.0,0.0,0.0,15.0911328125,54.507700526940134,1018.4183508166273,800.0,992.0,416.0
