LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,CO,NH3,NO2
149,52.39264,13.03598,34.8,2022-12-07T15:18:05.000Z,3.390213251113892,3.7588816881179814,3.975407600402832,23.024402618408203,26.808088302612305,27.0319299697876,27.0599308013916,27.06678009033203,4.0,6.0,7.0,765.0,243.0,36.0,4.0,1.0,0.0,3.0,3.0,4.0,589.5,170.5,14.0,2.0,0.0,0.0,608.0,672.0,928.0
150,52.392631666999996,13.035993333,34.0,2022-12-07T15:18:09.000Z,3.34751296043396,3.7110501527786255,3.9242405891418457,22.73568820953369,26.470995903015137,26.6915283203125,26.71911334991455,26.725868225097656,4.0,6.0,6.5,762.0,241.0,34.5,3.5,0.5,0.0,3.0,3.0,4.0,555.0,160.5,21.5,2.0,0.0,0.0,512.0,544.0,512.0
151,52.392631666999996,13.035993333,34.0,2022-12-07T15:18:12.000Z,3.269384741783142,3.624303936958313,3.8323527574539193,22.205402374267575,25.85333824157715,26.06859016418457,26.09551429748535,26.1021089553833,4.0,6.0,6.0,759.0,239.0,33.0,3.0,0.0,0.0,3.0,3.0,4.0,516.0,145.5,25.0,2.0,0.0,0.0,640.0,736.0,768.0
152,52.392631666999996,13.035993333,34.0,2022-12-07T15:18:15.000Z,3.1347250938415527,3.475502014160156,3.675576806068421,21.289555549621586,24.78794288635254,24.99480438232422,25.02068328857422,25.027013778686523,4.0,6.0,6.0,780.0,246.0,39.0,2.0,0.0,0.0,3.0,3.0,3.5,556.5,159.5,24.5,1.0,0.0,0.0,672.0,704.0,384.0
153,52.392631666999996,13.035993333,34.0,2022-12-07T15:18:18.000Z,3.056595802307129,3.3894881010055538,3.585333585739136,20.757343292236328,24.16943168640137,24.37175178527832,24.397062301635746,24.40324592590332,4.0,6.0,6.5,768.0,241.0,42.0,2.5,0.5,0.5,3.0,3.0,3.0,523.5,148.5,26.0,0.0,0.0,0.0,576.0,640.0,320.0
154,52.392611667,13.036273332999999,31.8,2022-12-07T15:18:23.000Z,3.0724297761917114,3.4066978693008423,3.603122591972351,20.8657865524292,24.29503536224365,24.49805355072021,24.523449897766113,24.529659271240234,4.0,6.0,7.0,756.0,236.0,45.0,3.0,1.0,1.0,3.0,3.5,3.5,555.0,156.5,30.0,0.0,0.0,0.0,640.0,736.0,512.0
155,52.3926,13.036351667,30.3,2022-12-07T15:18:27.000Z,3.0578693151474,3.3896663188934326,3.5840563774108887,20.769227027893066,24.1809196472168,24.38208293914795,24.407246589660645,24.413410186767575,4.0,7.0,8.0,771.0,243.0,49.0,2.0,1.0,1.0,3.0,4.0,4.0,583.5,166.5,24.5,0.0,0.0,0.0,736.0,800.0,544.0
156,52.39258,13.036433333,33.5,2022-12-07T15:18:30.000Z,3.1091425418853764,3.4447028636932373,3.64011013507843,21.12219524383545,24.58844470977783,24.79116916656494,24.81652355194092,24.8227596282959,4.0,7.0,8.0,778.5,246.5,48.0,2.0,1.5,1.5,3.0,4.0,4.0,669.0,196.5,21.0,0.0,0.0,0.0,544.0,576.0,384.0
157,52.39258,13.036433333,33.5,2022-12-07T15:18:33.000Z,3.1398497819900517,3.4767850637435918,3.671707510948181,21.33589267730713,24.83351707458496,25.036295890808105,25.0616512298584,25.067914962768555,4.0,7.0,8.0,786.0,250.0,47.0,2.0,2.0,2.0,3.5,4.0,4.0,658.5,194.5,22.0,0.0,0.0,0.0,672.0,576.0,512.0
158,52.39258,13.036433333,33.5,2022-12-07T15:18:36.000Z,3.1075005531311035,3.438584089279175,3.628533601760864,21.1223087310791,24.58039665222168,24.77869129180908,24.803479194641113,24.809638023376465,4.0,6.0,7.0,723.0,229.0,46.0,2.0,2.0,2.0,3.0,3.5,3.5,655.5,190.0,13.5,0.0,0.0,0.0,576.0,480.0,448.0
159,52.392558333000004,13.036651667000001,33.0,2022-12-07T15:18:40.000Z,3.2006022930145264,3.541523814201355,3.737061262130737,21.755358695983887,25.31692886352539,25.521082878112797,25.546603202819824,25.55294513702393,4.0,6.0,7.0,717.0,227.0,45.0,2.0,2.0,2.0,3.0,3.0,3.0,666.0,186.5,11.0,0.0,0.0,0.0,640.0,736.0,832.0
160,52.392565000000005,13.036710000000001,31.3,2022-12-07T15:18:44.000Z,3.2105860710144043,3.552290201187134,3.748088717460632,21.823952674865726,25.39622211456299,25.60073089599609,25.626294136047363,25.63265037536621,4.0,6.0,7.0,711.0,225.0,44.0,2.0,2.0,2.0,3.0,3.0,4.0,669.0,185.5,16.0,1.0,1.0,1.0,448.0,544.0,1280.0
161,52.392553333,13.036721667,33.6,2022-12-07T15:18:48.000Z,3.0674248933792114,3.3930281400680538,3.5790200233459477,20.8530797958374,24.26478576660156,24.45930767059326,24.48361968994141,24.48967838287353,3.0,5.0,7.0,660.0,208.0,37.0,2.0,2.0,2.0,3.0,3.0,5.0,643.5,173.5,22.0,2.0,2.0,2.0,832.0,864.0,1056.0
162,52.392553333,13.036721667,33.6,2022-12-07T15:18:51.000Z,3.047634482383728,3.369459867477417,3.5521639585494995,20.722935676574707,24.11016273498535,24.301740646362305,24.32568073272705,24.331671714782715,3.0,5.0,7.0,673.5,211.5,38.0,2.5,2.0,2.0,3.5,3.5,5.0,693.0,188.5,22.0,2.0,2.0,2.0,672.0,480.0,2304.0
163,52.392553333,13.036721667,33.6,2022-12-07T15:18:54.000Z,3.0188342332839966,3.335392951965332,3.513598084449768,20.532937049865726,23.88487720489502,24.072407722473145,24.09583568572998,24.10172939300537,3.0,5.0,7.0,687.0,215.0,39.0,3.0,2.0,2.0,4.0,4.0,5.0,721.5,197.0,24.0,2.0,2.0,2.0,640.0,736.0,1760.0
164,52.392553333,13.036721667,33.6,2022-12-07T15:18:57.000Z,2.9241092205047607,3.228330135345459,3.3979490995407104,19.89495658874512,23.13817977905273,23.317408561706547,23.3397912979126,23.345458984375,3.0,5.0,7.0,618.0,188.0,35.0,4.0,3.0,2.0,3.5,4.0,5.0,687.0,194.5,23.0,2.0,2.0,2.0,512.0,448.0,480.0
165,52.39249,13.036781667,36.6,2022-12-07T15:19:02.000Z,3.000478148460388,3.310604453086853,3.482112407684326,20.41990089416504,23.744821548461914,23.92667865753174,23.94938468933105,23.955164909362797,3.0,5.0,7.5,640.5,196.5,37.5,4.5,3.5,2.0,3.0,4.0,4.5,670.5,193.0,21.0,1.0,1.0,1.0,672.0,672.0,512.0
166,52.392456667,13.036826667,37.3,2022-12-07T15:19:05.000Z,3.0871111154556274,3.405913114547729,3.5820255279541016,21.010215759277344,24.43072605133057,24.6175537109375,24.6408805847168,24.64682388305664,3.0,5.0,8.0,663.0,205.0,40.0,5.0,4.0,2.0,3.0,4.0,4.0,663.0,196.0,21.0,0.0,0.0,0.0,672.0,608.0,640.0
167,52.392395,13.036893333,38.0,2022-12-07T15:19:09.000Z,3.142568826675415,3.466236114501953,3.6444399356842037,21.38990592956543,24.87059688568115,25.05991268157959,25.08354759216309,25.08958339691162,3.0,5.0,8.0,645.0,204.0,33.0,5.0,4.0,2.0,3.0,4.0,4.0,651.0,196.5,28.5,0.0,0.0,0.0,704.0,640.0,384.0
168,52.392395,13.036893333,38.0,2022-12-07T15:19:12.000Z,3.107370495796204,3.4261913299560547,3.6008784770965576,21.15353012084961,24.593436241149906,24.77940368652344,24.8026180267334,24.808563232421875,3.0,4.5,7.0,613.5,195.5,28.5,4.5,3.5,1.5,3.0,4.0,4.0,660.0,199.0,31.0,0.0,0.0,0.0,672.0,640.0,1056.0
169,52.392395,13.036893333,38.0,2022-12-07T15:19:15.000Z,3.151777982711792,3.474057912826538,3.649874091148377,21.458712577819824,24.946163177490234,25.13368511199951,25.157090187072754,25.163100242614746,3.0,4.0,6.0,582.0,187.0,24.0,4.0,3.0,1.0,4.0,4.5,4.5,706.5,216.0,32.0,0.0,0.0,0.0,832.0,768.0,768.0
170,52.392395,13.036893333,38.0,2022-12-07T15:19:18.000Z,3.247194766998291,3.580216407775879,3.7625828981399536,22.105769157409668,25.70024871826172,25.894439697265625,25.918679237365726,25.92489051818848,3.0,4.0,6.0,573.0,184.0,22.0,4.0,3.0,1.0,3.5,4.0,4.0,669.0,202.5,27.0,0.0,0.0,0.0,736.0,736.0,1184.0
171,52.392356667,13.037101667,45.4,2022-12-07T15:19:23.000Z,3.2965276241302486,3.6376062631607056,3.826475620269776,22.433754920959476,26.087257385253906,26.287412643432614,26.31240463256836,26.318761825561523,3.0,4.0,5.5,573.0,184.0,20.0,3.5,2.5,0.5,3.0,3.0,3.0,606.0,180.0,23.0,0.0,0.0,0.0,640.0,608.0,928.0
172,52.392355,13.037101667,45.3,2022-12-07T15:19:27.000Z,3.2552165985107417,3.594232439994812,3.783491015434265,22.146825790405273,25.75779914855957,25.95767116546631,25.98263359069824,25.9889497756958,3.0,4.0,5.0,573.0,184.0,18.0,3.0,2.0,0.0,2.5,3.0,3.0,556.5,161.0,13.5,0.0,0.0,0.0,352.0,704.0,480.0
173,52.392353333,13.037103333,45.4,2022-12-07T15:19:30.000Z,3.243690013885498,3.5846675634384155,3.7771927118301387,22.0601167678833,25.662960052490234,25.865303993225094,25.89058589935303,25.89693355560303,3.0,4.0,5.0,615.0,198.0,23.0,3.0,2.0,0.0,3.0,3.0,4.5,594.0,170.5,14.0,3.0,2.0,0.0,864.0,960.0,1312.0
174,52.392353333,13.037103333,45.4,2022-12-07T15:19:33.000Z,3.225430011749268,3.566349744796753,3.760109186172485,21.931050300598145,25.51635551452637,25.71943187713623,25.74481010437012,25.75115489959717,3.0,4.5,6.0,627.0,202.0,25.0,3.5,2.5,0.5,3.0,3.0,5.0,604.5,168.0,14.0,4.0,2.0,0.0,672.0,704.0,1152.0
175,52.392353333,13.037103333,45.4,2022-12-07T15:19:36.000Z,3.217031598091125,3.5587950944900517,3.754206895828247,21.869410514831547,25.447925567626953,25.6522159576416,25.67775058746338,25.684107780456547,3.0,5.0,7.0,639.0,206.0,27.0,4.0,3.0,1.0,3.0,3.0,5.0,624.0,170.0,19.0,4.0,2.0,0.0,672.0,640.0,576.0
176,52.392353333,13.037103333,45.4,2022-12-07T15:19:39.000Z,3.1572390794754033,3.493808388710022,3.68703019618988,21.45990467071533,24.973615646362305,25.17527008056641,25.20047950744629,25.206740379333496,3.0,5.0,7.0,666.0,213.0,30.0,5.0,3.0,1.0,3.0,4.0,6.0,678.0,187.0,22.0,4.0,2.0,0.0,736.0,800.0,448.0
177,52.392343333,13.037108332999999,43.2,2022-12-07T15:19:44.000Z,3.0733801126480103,3.401991605758667,3.591304302215576,20.88733959197998,24.30916786193848,24.506455421447754,24.531121253967285,24.537232398986816,3.0,5.0,7.0,657.0,211.0,31.0,4.5,3.0,1.0,3.0,4.0,6.0,679.5,187.0,27.0,4.0,2.0,0.0,640.0,640.0,768.0
178,52.392276667,13.037123333,42.8,2022-12-07T15:19:48.000Z,3.0645346641540527,3.3924071788787837,3.5814322233200078,20.826680183410645,24.23896598815918,24.435894012451172,24.46051502227783,24.466611862182614,3.0,5.0,7.0,648.0,209.0,32.0,4.0,3.0,1.0,3.0,4.0,4.5,637.5,178.5,25.0,1.0,0.0,0.0,608.0,672.0,256.0
179,52.392236667,13.037139999999999,44.4,2022-12-07T15:19:51.000Z,3.022750735282898,3.3466453552246094,3.5337055921554565,20.54142570495605,23.907910346984863,24.10264778137207,24.126995086669922,24.133018493652344,4.0,6.0,7.0,681.0,224.0,34.0,6.0,2.0,1.0,2.5,3.0,3.0,583.5,159.5,25.5,0.0,0.0,0.0,672.0,704.0,544.0
180,52.392236667,13.037139999999999,44.4,2022-12-07T15:19:54.000Z,3.03355324268341,3.3597592115402217,3.548926830291748,20.611807823181152,23.99202442169189,24.18861961364746,24.21320343017578,24.21926784515381,3.5,6.0,7.0,681.0,223.0,34.0,5.5,1.5,1.0,3.0,3.5,3.5,625.5,168.5,25.0,0.0,0.0,0.0,704.0,768.0,512.0
181,52.392236667,13.037139999999999,44.4,2022-12-07T15:19:57.000Z,2.9798572063446045,3.3015851974487305,3.4890177249908447,20.24357032775879,23.56586170196533,23.760279655456547,23.78459358215332,23.790574073791504,3.0,6.0,7.0,681.0,222.0,34.0,5.0,1.0,1.0,3.0,3.0,3.0,661.5,166.5,21.0,0.0,0.0,0.0,640.0,608.0,224.0
182,52.392046666999995,13.037230000000001,42.9,2022-12-07T15:20:01.000Z,2.8983287811279297,3.2125906944274902,3.3965593576431274,19.686206817626953,22.91956806182861,23.11001014709473,23.13383197784424,23.13967037200928,3.0,6.0,8.0,693.0,227.0,37.0,8.0,2.0,1.0,3.0,3.0,3.0,676.5,172.5,17.0,0.0,0.0,0.0,640.0,640.0,352.0
183,52.391956666999995,13.037236667,41.7,2022-12-07T15:20:05.000Z,2.758661150932312,3.058462858200073,3.2344180345535283,18.735754013061523,21.81431007385254,21.99626350402832,22.019023895263672,22.0245943069458,3.5,6.0,8.5,724.5,236.5,37.5,8.5,2.5,1.0,3.0,3.0,3.0,709.5,175.0,20.5,0.0,0.0,0.0,736.0,768.0,448.0
184,52.391935,13.037228333,42.6,2022-12-07T15:20:09.000Z,2.700175166130066,2.99437415599823,3.167536973953247,18.336566925048828,21.350964546203613,21.52981758117676,21.55219268798828,21.557656288146973,4.0,6.0,9.0,756.0,246.0,38.0,9.0,3.0,1.0,3.0,3.5,3.5,708.0,180.5,25.5,0.0,0.0,0.0,672.0,576.0,320.0
185,52.391935,13.037228333,42.6,2022-12-07T15:20:12.000Z,2.8147898912429814,3.1227056980133057,3.3047496080398564,19.111682891845703,22.25584125518799,22.44352149963379,22.46700382232666,22.472722053527832,4.0,6.0,9.0,801.0,259.0,34.0,9.0,3.0,1.0,3.0,4.0,4.0,687.0,187.5,23.0,0.0,0.0,0.0,640.0,544.0,352.0
186,52.391935,13.037228333,42.6,2022-12-07T15:20:15.000Z,3.0106412172317505,3.3402223587036133,3.5352330207824707,20.440826416015625,23.804109573364254,24.005090713500977,24.03023910522461,24.036357879638672,4.0,6.0,9.0,796.5,257.5,35.0,9.0,3.0,1.0,3.5,4.0,5.0,678.0,196.5,30.0,2.0,2.0,0.0,704.0,768.0,448.0
187,52.391935,13.037228333,42.6,2022-12-07T15:20:18.000Z,3.134687900543213,3.4786700010299683,3.6827372312545776,21.280893325805664,24.783963203430176,24.994050979614254,25.02034091949463,25.0267276763916,4.0,6.0,9.0,792.0,256.0,36.0,9.0,3.0,1.0,3.0,4.0,5.0,679.5,192.5,39.0,2.0,2.0,0.0,736.0,704.0,352.0
188,52.391881667,13.037245,43.5,2022-12-07T15:20:23.000Z,3.187748074531555,3.5388638973236084,3.7480179071426387,21.637673377990726,25.2019681930542,25.41693115234375,25.44383335113525,25.45035171508789,5.0,7.0,9.0,855.0,275.0,36.0,9.0,3.0,1.0,3.0,5.0,6.0,700.5,207.0,42.5,2.0,2.0,0.0,672.0,608.0,320.0
189,52.391881667,13.037246667,43.5,2022-12-07T15:20:26.000Z,3.179723858833313,3.529711365699768,3.7380355596542363,21.58384704589844,25.13881015777588,25.35298728942871,25.379791259765625,25.386287689208984,4.5,6.5,8.5,835.5,268.5,34.0,8.5,2.5,0.5,3.0,4.5,5.5,693.0,202.0,37.0,2.0,2.0,0.0,736.0,672.0,256.0
190,52.391805,13.037261667000001,42.5,2022-12-07T15:20:30.000Z,3.2204045057296757,3.5728447437286377,3.781311869621277,21.86529541015625,25.462757110595703,25.67763614654541,25.70452308654785,25.711069107055664,4.0,6.0,8.0,816.0,262.0,32.0,8.0,2.0,0.0,3.0,4.0,5.0,678.0,193.5,38.0,2.0,2.0,0.0,768.0,768.0,288.0
191,52.391805,13.037261667000001,42.5,2022-12-07T15:20:33.000Z,3.233641266822815,3.5859638452529907,3.793337464332581,21.959270477294922,25.5692138671875,25.78340244293213,25.810197830200195,25.81674194335937,4.0,6.0,8.0,822.0,264.0,34.0,7.0,2.0,0.0,2.5,4.0,4.0,619.5,173.0,33.0,0.0,0.0,0.0,672.0,736.0,288.0
192,52.391805,13.037261667000001,42.5,2022-12-07T15:20:36.000Z,3.156986951828003,3.5003018379211426,3.701943635940552,21.4404411315918,24.96384239196777,25.17229461669922,25.198370933532715,25.204748153686523,4.0,6.0,7.5,817.5,261.5,34.0,7.0,2.0,0.0,3.0,4.0,4.5,603.0,177.0,27.0,1.0,1.0,0.0,704.0,672.0,256.0
193,52.391805,13.037261667000001,42.5,2022-12-07T15:20:39.000Z,3.104987382888794,3.441367268562317,3.6380923986434937,21.090643882751465,24.554126739501953,24.75785732269287,24.78333950042725,24.789588928222656,4.0,6.0,7.0,813.0,259.0,34.0,7.0,2.0,0.0,2.5,4.0,6.0,585.0,169.5,23.0,4.0,4.0,0.0,704.0,704.0,448.0
194,52.391593333,13.037268333,44.3,2022-12-07T15:20:44.000Z,3.052018404006958,3.3815279006958012,3.5734870433807373,20.733820915222168,24.13655185699463,24.335667610168453,24.36056900024414,24.3666934967041,4.0,5.0,7.0,798.0,254.0,32.0,4.0,2.0,0.0,3.0,3.5,7.0,612.0,173.5,26.0,8.0,6.0,0.0,640.0,544.0,320.0
195,52.391523333,13.037303332999999,45.3,2022-12-07T15:20:48.000Z,3.0232062339782715,3.3485124111175537,3.5372989177703857,20.54094886779785,23.909948348999023,24.10608673095703,24.130614280700684,24.1366605758667,4.0,5.0,6.5,784.5,250.5,33.0,4.0,2.0,0.0,3.0,3.0,7.0,631.5,176.5,25.0,8.0,6.0,0.0,832.0,800.0,672.0
196,52.391484999999996,13.037308333,46.9,2022-12-07T15:20:51.000Z,3.0376189947128296,3.362799644470215,3.550398826599121,20.643266677856445,24.025859832763672,24.22124671936035,24.245675086975094,24.251721382141113,4.0,5.0,6.0,771.0,247.0,34.0,4.0,2.0,0.0,3.0,4.0,8.0,687.0,197.0,24.0,8.0,6.0,0.0,800.0,800.0,320.0
197,52.391484999999996,13.037308333,46.9,2022-12-07T15:20:54.000Z,3.0203642845153813,3.342618584632873,3.527807235717773,20.52883720397949,23.89062595367432,24.08381748199463,24.1079683303833,24.113962173461914,4.0,5.0,5.0,750.0,240.0,34.0,1.0,1.0,0.0,3.0,3.0,6.5,663.0,188.0,20.0,7.0,5.0,0.0,736.0,640.0,192.0
198,52.391484999999996,13.037308333,46.9,2022-12-07T15:20:57.000Z,3.158727526664734,3.4942599534988403,3.686084270477295,21.4731559753418,24.98676300048828,25.18731117248535,25.21237850189209,25.21862030029297,4.0,5.0,5.0,765.0,245.0,33.5,0.5,0.5,0.0,3.0,3.0,5.0,694.5,194.5,17.0,4.0,2.0,0.0,704.0,736.0,352.0
199,52.391343333,13.037345,46.7,2022-12-07T15:21:01.000Z,3.276953101158142,3.623703956604004,3.8210372924804688,22.28037166595459,25.92351245880127,26.13022041320801,26.15605354309082,26.162506103515625,4.0,5.0,5.0,780.0,250.0,33.0,0.0,0.0,0.0,3.0,4.0,4.0,723.0,201.0,15.0,0.0,0.0,0.0,704.0,704.0,320.0
200,52.391295,13.037353332999999,44.0,2022-12-07T15:21:05.000Z,3.496251702308655,3.8646585941314697,4.073269605636597,23.77546501159668,27.66013145446777,27.87911319732666,27.906476974487305,27.913334846496586,4.0,5.0,5.0,735.0,235.0,33.0,0.0,0.0,0.0,3.0,4.0,4.0,753.0,210.0,17.0,0.0,0.0,0.0,736.0,672.0,384.0
201,52.391228333,13.037361667,43.3,2022-12-07T15:21:09.000Z,3.72332227230072,4.113677501678467,4.3333740234375,25.32479286193848,29.45884132385254,29.6900577545166,29.71894454956055,29.72621154785156,4.0,5.0,5.0,732.0,234.0,34.0,0.5,0.0,0.0,3.0,4.0,4.0,733.5,197.5,22.0,0.0,0.0,0.0,704.0,640.0,320.0
202,52.391143333,13.037398332999999,42.9,2022-12-07T15:21:12.000Z,3.9987815618515015,4.414383172988892,4.645808935165405,27.20789623260498,31.64244079589844,31.88711166381836,31.9176664352417,31.92541027069092,4.0,5.0,5.0,729.0,233.0,35.0,1.0,0.0,0.0,4.0,5.0,5.0,823.5,228.5,34.0,2.0,0.0,0.0,768.0,704.0,384.0
203,52.391143333,13.037398332999999,42.9,2022-12-07T15:21:15.000Z,4.013380289077759,4.429485321044922,4.660492897033691,27.30988311767578,31.759127616882324,32.003666877746575,32.03420639038086,32.041959762573235,4.0,5.0,5.0,681.0,219.0,37.0,1.0,0.0,0.0,4.0,5.5,5.5,784.5,224.5,37.5,3.0,0.0,0.0,736.0,576.0,320.0
204,52.391143333,13.037398332999999,42.9,2022-12-07T15:21:18.000Z,3.9182287454605103,4.324918746948241,4.551008939743042,26.66122817993164,31.00564765930176,31.24484348297119,31.27471446990967,31.28229141235352,4.0,5.0,5.0,684.0,220.0,37.0,1.0,0.0,0.0,4.0,6.0,6.0,841.5,239.0,40.0,4.0,0.0,0.0,736.0,672.0,256.0
205,52.39103,13.037423333,40.8,2022-12-07T15:21:23.000Z,3.8409520387649536,4.2395570278167725,4.461108922958374,26.135573387146,30.394216537475586,30.62862968444824,30.657904624938965,30.665331840515137,4.0,5.0,5.0,687.0,221.0,37.0,1.0,0.0,0.0,4.0,6.5,6.5,879.0,246.5,41.0,4.0,0.0,0.0,736.0,736.0,384.0
206,52.391008333,13.037431667,37.5,2022-12-07T15:21:26.000Z,3.740485429763794,4.128448963165283,4.3439385890960684,25.45251274108887,29.59945011138916,29.827515602111816,29.85599708557129,29.86322593688965,3.0,4.0,4.0,669.0,215.0,33.0,1.0,0.0,0.0,4.5,6.5,6.5,930.0,265.0,41.5,4.0,0.0,0.0,800.0,768.0,576.0
207,52.390878333,13.037483332999999,34.8,2022-12-07T15:21:30.000Z,3.7041250467300415,4.088086128234863,4.30119252204895,25.20570278167725,29.311985969543453,29.537602424621586,29.565776824951172,29.57293224334717,3.0,4.0,4.0,663.0,213.0,32.0,1.0,0.0,0.0,4.0,6.0,6.0,910.5,251.0,37.0,2.0,0.0,0.0,704.0,640.0,384.0
208,52.390878333,13.037483332999999,34.8,2022-12-07T15:21:33.000Z,3.7518019676208496,4.138645648956299,4.351929664611816,25.53553485870361,29.69163608551025,29.9180850982666,29.946356773376465,29.95356845855713,3.0,4.0,4.0,657.0,211.0,31.0,1.0,0.0,0.0,4.0,5.5,5.5,895.5,234.5,32.5,1.0,0.0,0.0,736.0,736.0,480.0
209,52.390878333,13.037483332999999,34.8,2022-12-07T15:21:36.000Z,3.744771718978882,4.128969192504884,4.3394622802734375,25.492719650268555,29.63820552825928,29.862298011779785,29.890270233154297,29.89743614196777,3.0,4.0,4.0,651.0,207.0,33.0,1.0,0.0,0.0,4.0,5.0,5.0,849.0,224.0,30.5,0.0,0.0,0.0,704.0,512.0,448.0
210,52.390878333,13.037483332999999,34.8,2022-12-07T15:21:39.000Z,3.5991469621658325,3.966661214828491,4.166796922683717,24.505939483642575,28.487650871276852,28.70127868652344,28.72793865203857,28.73479461669922,3.5,4.5,4.5,667.5,212.5,35.0,1.0,0.0,0.0,4.0,5.0,5.0,796.5,218.5,39.0,0.0,0.0,0.0,800.0,672.0,416.0
211,52.39078,13.037510000000001,33.5,2022-12-07T15:21:44.000Z,3.49509072303772,3.849625706672669,4.041043281555177,23.803608894348145,27.66673851013184,27.871821403503414,27.8974084854126,27.90402603149414,4.0,5.0,5.0,684.0,218.0,37.0,1.0,0.0,0.0,3.5,4.5,4.5,733.5,203.0,40.5,0.0,0.0,0.0,672.0,640.0,448.0
212,52.390775,13.03754,32.6,2022-12-07T15:21:47.000Z,3.4127017259597783,3.7558337450027466,3.938947558403015,23.250471115112305,27.01805305480957,27.21523857116699,27.239832878112797,27.24624061584473,4.0,5.0,5.0,699.0,223.0,34.0,1.0,0.0,0.0,4.0,4.0,4.0,696.0,188.0,33.0,0.0,0.0,0.0,832.0,672.0,448.0
213,52.390775,13.037541667000001,33.8,2022-12-07T15:21:51.000Z,3.293329358100891,3.622239112854004,3.7961833477020255,22.443016052246094,26.075544357299805,26.26360034942627,26.287047386169434,26.29319190979004,3.5,4.5,4.5,664.5,212.5,34.5,1.0,0.0,0.0,4.0,5.0,6.0,723.0,209.0,46.0,2.0,2.0,0.0,832.0,704.0,320.0
214,52.390775,13.037541667000001,33.8,2022-12-07T15:21:54.000Z,3.1928508281707764,3.5086432695388794,3.6734417676925664,21.76636505126953,25.283525466918945,25.462745666503906,25.48508071899414,25.49098396301269,3.0,4.0,4.0,630.0,202.0,35.0,1.0,0.0,0.0,3.5,4.0,5.5,654.0,188.5,40.5,2.0,2.0,0.0,704.0,672.0,256.0
215,52.390775,13.037541667000001,33.8,2022-12-07T15:21:57.000Z,3.0637527704238887,3.3640716075897217,3.518837213516236,20.89336585998535,24.26433277130127,24.43358421325684,24.45467090606689,24.46028804779053,3.0,4.0,4.0,636.0,204.0,34.0,1.0,0.0,0.0,3.0,3.5,4.5,606.0,169.5,27.0,2.0,2.0,0.0,736.0,736.0,416.0
216,52.390775,13.037541667000001,33.8,2022-12-07T15:22:00.000Z,2.9616851806640625,3.2510781288146973,3.3995405435562134,20.199726104736328,23.457035064697266,23.61972141265869,23.63998603820801,23.64540100097656,3.0,4.0,4.0,642.0,206.0,32.0,0.5,0.0,0.0,3.0,3.0,4.5,639.0,176.5,21.0,2.0,2.0,0.0,832.0,768.0,288.0
217,52.390715,13.037655,35.2,2022-12-07T15:22:05.000Z,2.9948714971542363,3.2872685194015503,3.437097311019897,20.42669486999512,23.7201509475708,23.884419441223145,23.904882431030273,23.91035270690918,3.0,4.0,4.0,648.0,208.0,30.0,0.0,0.0,0.0,3.0,4.0,5.0,633.0,182.5,25.0,2.0,2.0,0.0,672.0,672.0,352.0
218,52.390693333,13.037701667,36.4,2022-12-07T15:22:09.000Z,3.083232879638672,3.383195638656616,3.5361241102218632,21.032151222229004,24.42121505737305,24.58926296234131,24.610191345214844,24.615806579589844,3.0,4.0,4.0,666.0,212.0,28.0,0.0,0.0,0.0,2.5,3.0,3.0,568.5,154.5,12.0,0.0,0.0,0.0,768.0,736.0,352.0
219,52.390648333,13.037753333,36.3,2022-12-07T15:22:12.000Z,3.1293944120407104,3.43286406993866,3.5868570804595947,21.349617958068848,24.787973403930664,24.95754814147949,24.97866439819336,24.98434638977051,3.5,4.5,5.0,700.5,222.5,33.0,0.5,0.5,0.0,3.0,3.0,3.0,586.5,169.0,19.0,0.0,0.0,0.0,832.0,800.0,320.0
220,52.390648333,13.037753333,36.3,2022-12-07T15:22:15.000Z,3.1871548891067505,3.495273470878601,3.65092134475708,21.74617099761963,25.24658870697021,25.418334007263184,25.43971824645996,25.44548797607422,4.0,5.0,6.0,735.0,233.0,38.0,1.0,1.0,0.0,3.5,4.0,4.5,619.5,181.0,24.0,1.0,1.0,0.0,704.0,640.0,224.0
221,52.390648333,13.037753333,36.3,2022-12-07T15:22:18.000Z,3.1797802448272705,3.4860333204269414,3.6398860216140743,21.698875427246094,25.189495086669922,25.35968589782715,25.38087272644043,25.38660907745361,4.0,6.0,7.0,765.0,243.0,44.0,2.0,2.0,0.0,3.0,3.5,4.5,552.0,166.0,23.0,2.0,2.0,0.0,800.0,736.0,288.0
222,52.390491667,13.037843333,32.6,2022-12-07T15:22:22.000Z,3.1075717210769653,3.4055336713790894,3.554227352142334,21.20962429046631,24.619009017944336,24.78399181365967,24.80452537536621,24.810107231140137,4.0,6.0,7.0,781.5,249.5,44.0,2.0,2.0,0.0,2.5,3.0,4.0,544.5,159.0,23.0,2.0,2.0,0.0,768.0,832.0,288.0
