LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,Temperature,Relative_Humidity,Pressure,CO,NH3,NO2
40,52.394895,13.040761667,29.5,2022-10-25T14:40:09.000Z,3.6455379724502563,3.8550175428390503,3.8550175428390503,25.24843406677246,29.041796684265137,29.094477653503418,29.100576400756836,29.10469150543213,7.0,10.0,11.0,1215.0,387.0,65.0,4.0,1.0,1.0,4.5,5.0,5.0,913.5,238.0,27.0,0.0,0.0,0.0,17.86251953125,72.47337837760237,1014.0834842601769,640.0,768.0,352.0
41,52.394895,13.040761667,29.5,2022-10-25T14:40:09.000Z,3.60411274433136,3.8112120628356934,3.8112120628356934,24.96152973175049,28.7117862701416,28.763869285583496,28.76990032196045,28.773967742919922,8.0,10.0,11.0,1230.0,392.0,63.0,4.0,1.0,1.0,4.0,5.0,5.0,877.5,232.5,26.0,0.0,0.0,0.0,17.8258984375,72.63370655222887,1014.0901395204098,768.0,896.0,384.0
42,52.394923333,13.040708333,27.8,2022-10-25T14:40:15.000Z,3.6209828853607178,3.8290516138076782,3.8290516138076782,25.078369140625,28.84618091583252,28.898507118225098,28.904565811157227,28.908652305603027,7.5,10.0,10.5,1207.5,386.5,64.0,3.5,0.5,0.5,4.0,5.0,5.0,862.5,232.5,30.5,0.0,0.0,0.0,17.78810546875,72.77359742322973,1014.0923467204248,768.0,896.0,288.0
43,52.394931667,13.04067,23.6,2022-10-25T14:40:19.000Z,3.620199680328369,3.8282233476638794,3.8282233476638794,25.072945594787598,28.83994197845459,28.89225673675537,28.89831256866455,28.902400016784668,7.0,10.0,10.0,1185.0,381.0,65.0,3.0,0.0,0.0,4.0,5.0,5.0,813.0,222.5,23.0,0.0,0.0,0.0,17.745136718749997,72.899160213057,1014.101924768827,672.0,896.0,352.0
44,52.394936667,13.040646667,24.5,2022-10-25T14:40:23.000Z,3.555930733680725,3.760261297225952,3.760261297225952,24.62782859802246,28.32794952392578,28.379335403442383,28.38528537750244,28.38929843902588,7.0,9.0,10.0,1164.0,370.0,55.0,4.0,0.0,0.0,4.0,5.0,6.0,822.0,232.0,30.5,1.0,1.0,1.0,17.7122265625,72.98562344896803,1014.1029546315042,736.0,928.0,384.0
45,52.394943333,13.040625,24.3,2022-10-25T14:40:26.000Z,3.5808948278427124,3.7866599559783936,3.7866599559783936,24.800726890563965,28.52682399749756,28.578571319580078,28.58456325531006,28.58860492706299,7.0,9.0,9.5,1140.0,362.0,52.0,4.0,0.0,0.0,4.0,6.0,7.0,906.0,251.0,39.0,2.0,2.0,2.0,17.68654296875,73.0664719249331,1014.1050037787816,896.0,1088.0,384.0
46,52.394956667,13.040585,26.1,2022-10-25T14:40:30.000Z,3.7313493490219116,3.945759892463684,3.945759892463684,25.842750549316406,29.725403785705566,29.779325485229492,29.785568237304688,29.78977870941162,7.0,9.0,9.0,1116.0,354.0,49.0,4.0,0.0,0.0,5.0,6.0,7.5,931.5,259.0,38.0,2.0,2.0,2.0,17.65861328125,73.16738414355129,1014.1133923954895,896.0,1056.0,480.0
47,52.394956667,13.040585,26.1,2022-10-25T14:40:30.000Z,3.8231319189071655,4.042816638946533,4.042816638946533,26.47842311859131,30.45658016204834,30.511828422546387,30.518223762512207,30.52254009246826,7.0,9.0,9.0,1134.0,360.0,45.0,4.0,0.0,0.0,5.0,6.0,7.0,952.5,259.0,28.5,2.0,2.0,2.0,17.641132812499997,73.29721230792978,1014.1147224740779,960.0,1152.0,288.0
48,52.39498,13.040516667,20.9,2022-10-25T14:40:36.000Z,3.79104745388031,4.008888244628906,4.008888244628906,26.256210327148438,30.200982093811035,30.25576686859131,30.26210880279541,30.266387939453125,7.0,9.0,9.0,1137.0,361.0,47.0,4.0,0.0,0.0,5.0,6.0,7.5,931.5,259.0,28.0,2.0,2.0,2.0,17.636249999999997,73.4087010449131,1014.1175575384668,768.0,960.0,384.0
49,52.394985,13.040503333,22.2,2022-10-25T14:40:40.000Z,3.7654367685317993,3.9818060398101807,3.9818060398101807,26.078834533691406,29.996957778930664,30.051371574401855,30.057671546936035,30.061922073364258,7.0,9.0,9.0,1140.0,362.0,49.0,4.0,0.0,0.0,5.0,5.5,6.0,918.0,256.0,26.5,1.0,1.0,1.0,17.63498046875,73.49699132922163,1014.1163029677841,864.0,1088.0,352.0
