LogID,lat,lon,alt,time,SPS_PM1,SPS_PM2.5,SPS_PM10,SPS_nc0.5,SPS_nc1,SPS_nc2.5,SPS_nc4,SPS_nc10,5003_PM1,5003_PM2.5,5003_PM10,5003_nc0.3,5003_nc0.5,5003_nc1,5003_nc2.5,5003_nc5,5003_nc10,7003_PM1,7003_PM2.5,7003_PM10,7003_nc0.3,7003_nc0.5,7003_nc1,7003_nc2.5,7003_nc5,7003_nc10,CO,NH3,NO2
310,52.389734999999995,13.038075,26.9,2022-12-09T15:45:33.000Z,20.82815361022949,23.165590286254886,24.58610343933105,141.26303100585938,164.615234375,166.06332397460938,166.24465942382812,166.28799438476562,13.0,30.0,32.0,1930.5,632.5,191.0,23.0,2.0,1.0,15.5,32.5,34.5,2415.0,669.0,201.0,30.0,3.0,0.0,544.0,832.0,384.0
311,52.389734999999995,13.038075,26.9,2022-12-09T15:45:36.000Z,21.153578758239746,23.510361671447754,24.93168640136719,143.51516723632812,167.20696258544922,168.660400390625,168.84236907958984,168.8860855102539,13.0,30.5,32.0,1917.0,629.0,190.0,25.0,2.0,1.0,15.5,29.5,33.0,2386.5,658.0,203.0,23.0,4.0,0.0,640.0,864.0,864.0
312,52.389715,13.038153333,27.8,2022-12-09T15:45:40.000Z,21.638148307800293,24.03462314605713,25.47070407867432,146.8401870727539,171.0536346435547,172.52598571777344,172.71029663085938,172.75475311279297,13.0,29.0,32.0,1890.0,620.0,186.0,25.0,2.0,1.0,15.0,30.0,33.0,2319.0,647.0,208.0,22.0,4.0,0.0,512.0,800.0,480.0
313,52.389705,13.038186667,27.5,2022-12-09T15:45:43.000Z,22.01086139678955,24.459308624267575,25.93343734741211,149.3414535522461,173.98770904541016,175.49617767333984,175.68502807617188,175.73045349121094,13.0,29.5,32.0,1921.5,629.5,188.0,25.0,2.0,1.0,15.0,26.0,28.0,2298.0,645.0,195.0,8.0,3.0,0.0,576.0,864.0,736.0
314,52.389688333,13.038226667,27.6,2022-12-09T15:45:47.000Z,22.0393180847168,24.4992790222168,25.98570919036865,149.51263427734375,174.20305633544922,175.72187042236328,175.91204071044922,175.9576644897461,13.0,30.0,32.0,1953.0,639.0,190.0,25.0,2.0,1.0,15.5,26.0,29.0,2244.0,640.5,189.0,11.5,4.0,0.0,576.0,992.0,576.0
315,52.389676666999996,13.038269999999999,28.4,2022-12-09T15:45:51.000Z,21.859068870544434,24.29326820373535,25.76051521301269,148.30462646484375,172.7848129272461,174.28553771972656,174.47342681884766,174.51856994628906,14.0,31.0,33.0,1950.0,638.0,188.0,25.0,2.0,1.0,16.0,31.5,34.0,2407.5,699.5,199.0,21.0,3.0,0.0,448.0,960.0,640.0
316,52.389665,13.038301667,29.0,2022-12-09T15:45:54.000Z,21.64564609527588,24.066537857055664,25.53248691558838,146.82923126220703,171.08580780029297,172.58238220214844,172.76978302001953,172.8146743774414,14.5,30.5,33.0,1975.5,645.5,182.0,25.5,2.5,1.5,17.5,33.5,39.5,2614.5,751.0,195.5,30.0,7.0,1.0,608.0,832.0,736.0
317,52.389655,13.038335,28.8,2022-12-09T15:45:57.000Z,21.463778495788574,23.87515354156494,25.342267990112305,145.56719207763672,169.63590240478516,171.1308135986328,171.3180160522461,171.36272430419922,15.0,30.0,33.0,2001.0,653.0,176.0,26.0,3.0,2.0,18.0,34.0,40.5,2724.0,774.5,199.0,30.0,8.0,2.0,576.0,864.0,512.0
318,52.38964,13.03838,28.4,2022-12-09T15:46:01.000Z,21.46834754943848,23.925323486328125,25.44890022277832,145.4800262451172,169.62023162841797,171.16079711914062,171.35384368896484,171.39933013916016,14.5,29.5,32.0,2070.0,668.0,176.0,23.0,2.0,1.0,19.0,34.5,40.0,2748.0,782.0,209.5,29.5,7.0,2.0,544.0,928.0,544.0
319,52.389626666999995,13.038425,27.8,2022-12-09T15:46:05.000Z,21.52821922302246,24.03365707397461,25.613311767578125,145.7766571044922,170.04547119140625,171.63217163085938,171.83109283447266,171.87744140625,14.0,30.0,32.5,2058.0,665.0,179.0,24.0,2.0,1.0,18.0,35.0,38.0,2682.0,756.0,210.5,26.5,4.0,0.0,576.0,896.0,576.0
320,52.389616667,13.038468332999999,26.6,2022-12-09T15:46:09.000Z,21.660738945007324,24.22189521789551,25.8614559173584,146.56838989257812,171.0459213256836,172.68292236328125,172.88825225830078,172.93557739257812,15.0,31.0,33.0,2046.0,662.0,182.0,25.0,2.0,1.0,17.0,30.0,36.0,2512.5,693.5,181.5,23.0,7.0,0.0,544.0,928.0,704.0
321,52.389616667,13.038468332999999,26.6,2022-12-09T15:46:12.000Z,22.174320220947266,24.860356330871586,26.61868381500244,149.87541961669922,175.0277862548828,176.7681121826172,176.9865493774414,177.03612518310547,15.0,30.0,32.0,2007.0,651.0,186.0,21.0,2.0,1.0,15.5,28.0,34.0,2349.0,660.0,181.5,21.0,6.0,0.0,512.0,832.0,928.0
322,52.389601667,13.038546667,26.3,2022-12-09T15:46:16.000Z,22.66085433959961,25.48816108703613,27.38761043548584,152.94808197021484,178.7735595703125,180.63487243652344,180.8686752319336,180.92076873779297,13.5,28.5,31.5,1981.5,643.5,181.0,21.0,2.0,1.0,16.0,25.0,31.0,2256.0,641.5,166.5,15.0,5.0,0.0,512.0,960.0,736.0
323,52.389596667,13.038581667,25.0,2022-12-09T15:46:19.000Z,22.83495903015137,25.74787425994873,27.74148178100586,153.95575714111328,180.07371520996094,182.0135803222656,182.25738525390625,182.31098175048828,13.0,28.0,31.0,1956.0,636.0,176.0,21.0,2.0,1.0,15.0,25.5,32.0,2221.5,632.5,174.0,18.0,6.0,0.0,544.0,928.0,544.0
324,52.389586666999996,13.038613332999999,23.7,2022-12-09T15:46:23.000Z,22.91873264312744,25.92198467254639,28.022111892700195,154.31179809570312,180.64286041259768,182.6699523925781,182.9248809814453,182.9800567626953,13.0,26.0,30.0,1836.0,594.0,166.0,19.0,3.0,2.0,16.0,28.5,30.5,2371.5,680.5,185.5,13.0,3.0,0.0,480.0,928.0,672.0
325,52.389573333,13.038656667,25.0,2022-12-09T15:46:27.000Z,22.96824359893799,26.03352355957031,28.20734596252441,154.49958038330078,180.9693069458008,183.0566253662109,183.3192443847656,183.37549591064453,13.0,25.5,30.0,1845.0,596.0,164.5,18.0,3.5,2.0,16.0,28.5,33.0,2427.0,694.0,185.5,11.0,4.0,0.0,512.0,832.0,928.0
326,52.389563333000005,13.038689999999999,26.0,2022-12-09T15:46:30.000Z,22.86279106140137,25.98279285430908,28.232306480407715,153.60994720458984,180.05943298339844,182.20635223388672,182.47660064697263,182.5337905883789,13.0,25.0,30.0,1854.0,598.0,163.0,17.0,4.0,2.0,15.5,28.5,32.5,2421.0,692.0,180.0,10.0,4.0,0.0,512.0,768.0,448.0
327,52.389563333000005,13.038689999999999,26.0,2022-12-09T15:46:33.000Z,22.746601104736328,25.872838973999023,28.13844490051269,152.77136993408203,179.1189727783203,181.27720642089844,181.54891204833984,181.60620880126956,12.0,26.0,30.0,1818.0,586.0,161.0,19.0,4.0,2.0,15.5,31.0,34.5,2401.5,701.0,199.0,15.5,4.0,0.0,544.0,832.0,640.0
328,52.389531667,13.038755,25.4,2022-12-09T15:46:37.000Z,22.60767269134521,25.70954322814941,27.954737663269047,151.85211181640625,178.0310287475586,180.17078399658203,180.44015502929688,180.4969940185547,12.0,26.0,30.5,1806.0,580.5,158.0,21.0,4.5,2.0,16.0,32.0,36.5,2367.0,711.0,201.0,20.0,4.0,1.0,544.0,928.0,768.0
329,52.389520000000005,13.038786667,26.9,2022-12-09T15:46:41.000Z,22.35355567932129,25.36868190765381,27.524033546447754,150.28123474121094,176.0895004272461,178.15302276611328,178.4126968383789,178.46800231933594,12.0,26.0,31.0,1794.0,575.0,155.0,23.0,5.0,2.0,18.5,35.0,40.0,2377.5,718.5,231.0,31.5,4.0,2.0,512.0,832.0,832.0
330,52.3895,13.038821667,26.2,2022-12-09T15:46:45.000Z,22.40981769561768,25.37804317474365,27.47095394134521,150.8022918701172,176.59528350830078,178.60919952392578,178.86253356933594,178.9170379638672,12.0,26.0,31.0,1845.0,588.0,166.0,23.0,6.0,2.0,18.0,34.0,38.5,2382.0,712.5,220.5,28.0,4.0,2.0,576.0,864.0,352.0
331,52.3895,13.038821667,26.2,2022-12-09T15:46:48.000Z,22.49353790283203,25.43647766113281,27.491912841796875,151.4610137939453,177.2967987060547,179.2816619873047,179.53126525878906,179.58534240722656,12.0,27.5,31.5,1824.0,582.0,172.0,25.0,6.0,1.5,16.5,32.5,36.0,2289.0,669.5,215.0,29.0,3.0,1.0,544.0,800.0,640.0
332,52.3895,13.038821667,26.2,2022-12-09T15:46:51.000Z,22.582015991210934,25.54192066192627,27.612147331237797,152.04266357421875,177.98799896240234,179.98609161376953,180.2373733520508,180.29175567626956,12.0,29.0,32.0,1803.0,576.0,178.0,27.0,6.0,1.0,16.0,32.5,37.5,2352.0,680.5,218.0,31.0,4.0,0.0,512.0,864.0,832.0
333,52.38946,13.0389,25.5,2022-12-09T15:46:55.000Z,22.68669605255127,25.657506942749023,27.733826637268066,152.75485229492188,178.8163070678711,180.8208312988281,181.0729217529297,181.12750244140625,12.0,29.0,34.0,1809.0,586.0,176.0,28.0,7.0,1.0,16.0,30.0,36.0,2379.0,678.0,202.0,22.5,6.0,2.0,512.0,768.0,544.0
334,52.389435,13.038936667,24.7,2022-12-09T15:46:59.000Z,22.573800086975094,25.52200508117676,27.57825183868408,152.01517486572266,177.93545532226562,179.92212677001953,180.17195892333984,180.22613525390625,12.0,29.0,34.0,1821.0,590.0,176.0,27.0,7.0,1.0,16.0,25.0,32.0,2301.0,651.5,181.0,16.0,6.0,2.0,544.0,864.0,800.0
335,52.38942,13.038969999999999,24.0,2022-12-09T15:47:02.000Z,22.597193717956547,25.55376720428467,27.618755340576172,152.15879821777344,178.1137466430664,180.10781860351562,180.35858154296875,180.41291046142575,12.0,29.0,34.0,1833.0,594.0,176.0,26.0,7.0,1.0,16.0,25.0,30.0,2286.0,645.0,179.5,14.0,5.0,2.0,448.0,928.0,544.0
336,52.389398333,13.039005,23.3,2022-12-09T15:47:06.000Z,22.41470050811768,25.33888530731201,27.37660026550293,150.9522705078125,176.68508911132812,178.65451049804688,178.90215301513672,178.95589447021484,13.0,30.0,35.0,1884.0,609.0,170.0,25.0,6.0,1.0,16.0,26.5,34.0,2404.5,670.5,184.0,21.0,8.0,2.0,480.0,736.0,704.0
337,52.389398333,13.039005,23.3,2022-12-09T15:47:09.000Z,22.25517463684082,25.15303897857666,27.169389724731445,149.89239501953125,175.43395233154297,177.3838119506836,177.62899017333984,177.68224334716797,14.0,31.0,36.0,1953.0,633.0,178.5,25.0,6.5,1.5,16.0,25.5,32.5,2488.5,676.5,182.5,15.0,6.0,2.0,480.0,864.0,544.0
338,52.389383333000005,13.039073333,24.7,2022-12-09T15:47:12.000Z,22.01610565185547,24.90211582183838,26.92081642150879,148.23169708251953,173.52725219726562,175.4755630493164,175.72057342529297,175.77359771728516,15.0,32.0,37.0,2022.0,657.0,187.0,25.0,7.0,2.0,16.0,28.0,33.5,2410.5,668.5,190.5,21.0,4.0,0.0,512.0,800.0,256.0
339,52.389379999999996,13.03912,23.4,2022-12-09T15:47:16.000Z,21.98980712890625,24.918681144714355,26.99265480041504,147.93323516845703,173.26678466796875,175.25933074951172,175.51000213623047,175.56377410888672,15.0,32.0,39.0,2032.5,660.5,184.0,27.0,9.0,2.5,16.0,33.5,41.0,2496.0,707.5,216.0,38.5,4.0,0.0,512.0,864.0,608.0
340,52.389386667,13.039168333,23.8,2022-12-09T15:47:20.000Z,21.921183586120605,24.88549041748047,27.00849723815918,147.3547592163086,172.6748809814453,174.7060317993164,174.9616470336914,175.0160140991211,15.5,33.5,42.0,2128.5,691.0,198.5,30.0,10.0,3.0,16.0,34.0,38.0,2382.0,692.0,206.5,35.0,2.0,0.0,544.0,928.0,480.0
341,52.389388333,13.039218332999999,23.1,2022-12-09T15:47:24.000Z,21.882946968078613,24.87497138977051,27.03522872924805,147.01152801513672,172.3359146118164,174.39659881591797,174.65599822998047,174.71084594726562,16.0,34.0,42.0,2139.0,697.0,201.5,29.0,8.5,3.0,17.0,34.5,37.5,2503.5,724.5,209.0,27.5,4.0,0.0,544.0,864.0,512.0
342,52.389388333,13.039218332999999,23.1,2022-12-09T15:47:27.000Z,21.54278945922852,24.48603057861328,26.60987663269043,144.7322998046875,169.65966796875,171.68602752685547,171.94110870361328,171.99505615234375,16.5,35.0,45.5,2256.0,734.0,223.5,34.0,8.5,4.0,16.0,31.0,34.5,2463.0,703.0,202.5,17.0,6.0,0.0,576.0,864.0,544.0
343,52.389406666999996,13.039276667000001,27.8,2022-12-09T15:47:30.000Z,21.252933502197266,24.14487934112549,26.2255916595459,142.8155746459961,167.39034271240234,169.377685546875,169.62782287597656,169.6808624267578,16.5,37.0,46.0,2317.5,752.5,231.5,43.0,8.5,3.5,16.5,33.5,37.5,2617.5,748.0,203.5,21.0,6.0,0.0,544.0,832.0,512.0
344,52.389416667,13.039316667000001,27.8,2022-12-09T15:47:34.000Z,21.14755725860596,24.011140823364254,26.064064979553226,142.14423370361328,166.5764923095703,168.5398712158203,168.78697967529297,168.83949279785156,18.0,40.5,46.5,2398.5,780.5,248.5,49.0,5.0,1.5,18.0,34.0,38.5,2713.5,788.0,218.0,18.0,6.0,0.0,512.0,800.0,448.0
345,52.389426666999995,13.03936,28.0,2022-12-09T15:47:38.000Z,21.171600341796875,24.02339172363281,26.05991268157959,142.34526824951172,166.7831573486328,168.733642578125,168.97909545898438,169.03141021728516,18.0,39.5,46.5,2362.5,772.0,242.5,50.0,4.5,2.0,18.5,33.5,42.0,2698.5,783.5,200.0,23.5,8.0,2.0,480.0,992.0,832.0
346,52.38943,13.039405,26.1,2022-12-09T15:47:42.000Z,21.318374633789066,24.14483165740967,26.13928604125977,143.4503173828125,167.99120330810547,169.90984344482422,170.1511993408203,170.2031021118164,17.0,39.0,44.5,2331.0,762.0,231.5,46.5,4.0,2.0,19.0,33.5,40.5,2674.5,774.5,192.5,27.0,6.0,2.0,480.0,800.0,288.0
347,52.38943,13.039405,26.1,2022-12-09T15:47:45.000Z,21.472387313842773,24.27865505218506,26.236958503723145,144.59310150146484,169.25149536132812,171.14315795898438,171.38104248046875,171.43260955810547,17.0,39.0,44.0,2337.0,764.0,227.0,45.0,4.0,2.0,18.0,34.0,45.5,2638.5,760.0,205.0,40.5,13.0,3.0,512.0,864.0,352.0
348,52.389443333,13.039489999999999,25.2,2022-12-09T15:47:49.000Z,21.523582458496094,24.30577754974365,26.230426788330078,145.0184783935547,169.69036865234375,171.55559539794922,171.79010772705078,171.84124755859375,17.0,38.0,43.0,2280.0,743.0,216.0,45.0,5.0,2.0,18.5,33.0,42.5,2574.0,748.5,196.0,30.0,13.0,4.0,512.0,896.0,416.0
349,52.389453333,13.03952,23.5,2022-12-09T15:47:52.000Z,21.591607093811035,24.34247303009033,26.22323608398437,145.58197021484375,170.2727508544922,172.10352325439453,172.33361053466797,172.38422393798828,17.0,38.0,42.5,2296.5,749.5,216.0,42.5,4.5,1.5,17.0,32.5,43.0,2511.0,740.0,200.5,30.0,13.0,4.0,544.0,928.0,448.0
350,52.389461667,13.039561667000001,22.0,2022-12-09T15:47:56.000Z,21.585007667541504,24.29522609710693,26.12584114074707,145.64179229736328,170.26641845703125,172.05661010742188,172.2815170288086,172.3314208984375,17.0,38.0,42.0,2313.0,756.0,216.0,40.0,4.0,1.0,16.5,32.5,42.0,2364.0,694.5,201.0,29.0,11.0,5.0,416.0,896.0,672.0
351,52.389473333000005,13.039606667000001,20.3,2022-12-09T15:48:00.000Z,21.2463436126709,23.89116382598877,25.66457557678223,143.4166717529297,167.62124633789062,169.36034393310547,169.5787811279297,169.62750244140625,16.0,35.0,39.0,2196.0,717.0,197.0,36.0,3.0,1.0,14.5,28.0,34.5,2148.0,634.0,184.5,17.5,6.0,4.0,448.0,864.0,480.0
352,52.389485,13.039639999999999,21.1,2022-12-09T15:48:03.000Z,21.03215980529785,23.64413356781006,25.39196491241455,141.98709106445312,165.9385528564453,167.6539077758789,167.86934661865234,167.91748046875,16.0,35.0,38.5,2173.5,708.5,200.0,36.0,3.0,1.0,14.5,28.0,35.0,2196.0,643.0,184.5,16.0,7.0,5.0,576.0,960.0,512.0
353,52.389485,13.039639999999999,21.1,2022-12-09T15:48:06.000Z,20.89194107055664,23.49645519256592,25.24502277374268,141.01438903808594,164.8208465576172,166.53475952148438,166.7500457763672,166.79803466796875,16.0,35.0,38.0,2151.0,700.0,203.0,36.0,3.0,1.0,15.5,29.5,36.5,2287.5,668.0,203.5,15.0,6.0,4.0,448.0,768.0,480.0
354,52.389491667,13.039718333,21.5,2022-12-09T15:48:10.000Z,20.760319709777832,23.364481925964355,25.122039794921875,140.08390808105472,163.7640151977539,165.48328399658203,165.69927978515625,165.7472381591797,16.0,36.0,40.0,2208.0,717.0,214.0,40.0,3.0,1.0,16.0,29.5,36.0,2379.0,695.0,204.5,14.0,8.0,4.0,448.0,864.0,448.0
355,52.389506667,13.039746667000001,24.3,2022-12-09T15:48:14.000Z,20.922039031982425,23.57647705078125,25.38507080078125,141.0965347290039,165.00526428222656,166.7680892944336,166.98960876464844,167.03846740722656,16.0,35.5,39.5,2211.0,718.0,210.5,38.0,3.5,1.5,18.0,29.5,34.0,2541.0,739.5,193.5,8.0,6.0,2.0,448.0,864.0,640.0
356,52.389526667,13.039758333,24.6,2022-12-09T15:48:17.000Z,21.310805320739746,23.996577262878414,25.81637191772461,143.7655029296875,168.09200286865234,169.8694839477539,170.09281158447266,170.14226531982422,16.0,35.0,39.0,2214.0,719.0,207.0,36.0,4.0,2.0,18.5,30.0,37.5,2505.0,717.0,195.0,17.0,10.0,2.0,544.0,928.0,384.0
357,52.389551667,13.03979,24.5,2022-12-09T15:48:21.000Z,21.647167205810547,24.379191398620605,26.23251819610596,146.02452087402344,170.74066162109375,172.55008697509766,172.77742767333984,172.8277359008789,15.0,31.0,38.0,2112.0,683.0,198.0,30.0,6.0,3.0,18.0,32.5,38.5,2467.5,718.5,197.5,25.0,8.0,2.0,544.0,928.0,480.0
358,52.389551667,13.03979,24.5,2022-12-09T15:48:24.000Z,21.70462703704834,24.476981163024906,26.37642002105713,146.325439453125,171.15589904785156,173.00338745117188,173.235595703125,173.28659057617188,15.0,31.0,38.0,2134.5,689.5,196.0,29.0,7.0,3.0,17.0,31.0,37.5,2364.0,690.5,205.0,26.0,8.0,3.0,576.0,800.0,384.0
359,52.389590000000005,13.039823333,26.1,2022-12-09T15:48:28.000Z,21.66412353515625,24.482951164245605,26.443161964416504,145.91698455810547,170.77716827392578,172.67314910888672,172.91155242919922,172.96336364746094,15.0,31.0,38.0,2157.0,696.0,194.0,28.0,8.0,3.0,16.0,29.5,36.0,2265.0,671.5,216.0,23.5,5.5,3.0,416.0,896.0,544.0
360,52.389590000000005,13.039825,27.1,2022-12-09T15:48:32.000Z,21.54630470275879,24.400538444519047,26.413278579711914,144.9904556274414,169.79013061523438,171.7268295288086,171.970458984375,172.02286529541016,16.0,30.0,38.0,2181.0,703.0,194.0,26.0,8.0,3.0,16.0,28.0,34.0,2164.5,655.5,186.0,21.5,5.5,3.0,544.0,800.0,384.0
361,52.389590000000005,13.039826667,27.5,2022-12-09T15:48:35.000Z,21.3410758972168,24.1937952041626,26.21933650970459,143.54214477539062,168.14339447021484,170.08746337890625,170.33206176757812,170.38441467285156,16.0,30.5,38.0,2193.0,707.0,197.5,26.5,8.0,3.0,17.0,27.5,36.0,2193.0,673.5,192.5,20.5,9.0,4.0,640.0,960.0,640.0
362,52.389595,13.039835,27.4,2022-12-09T15:48:39.000Z,21.03268051147461,23.85515117645264,25.865097999572754,141.4390640258789,165.7009735107422,167.62799072265625,167.87046813964844,167.92225646972656,16.0,31.0,38.0,2205.0,711.0,201.0,27.0,8.0,3.0,17.5,32.0,41.0,2289.0,707.0,175.0,34.0,12.0,3.0,576.0,864.0,864.0
363,52.389595,13.039835,27.4,2022-12-09T15:48:42.000Z,20.823098182678226,23.606075286865234,25.58183002471924,140.05947875976562,164.06289672851562,165.9592742919922,166.1978759765625,166.2489471435547,16.0,33.0,40.0,2262.0,732.0,212.0,31.0,8.0,4.0,19.0,34.5,40.0,2499.0,749.5,194.5,30.5,7.5,1.0,512.0,896.0,320.0
364,52.389628333000005,13.03987,27.0,2022-12-09T15:48:46.000Z,20.8271427154541,23.621615409851074,25.61139965057373,140.0579833984375,164.08218383789062,165.9899444580078,166.22999572753906,166.2812728881836,16.0,33.5,40.5,2268.0,732.0,220.5,32.5,8.5,4.0,18.5,34.0,38.0,2581.5,758.5,219.0,20.5,5.0,0.0,512.0,928.0,480.0
365,52.389631666999996,13.039878332999999,32.6,2022-12-09T15:48:50.000Z,21.07314968109131,23.915995597839355,25.948413848876953,141.67203521728516,166.0026397705078,167.94839477539062,168.19325256347656,168.24539947509766,16.0,34.0,41.0,2274.0,732.0,229.0,34.0,9.0,4.0,16.0,31.5,34.5,2373.0,696.0,221.0,17.0,4.0,2.0,512.0,736.0,480.0
366,52.38964,13.039888333,34.4,2022-12-09T15:48:53.000Z,21.3654260635376,24.26603126525879,26.34947395324707,143.58893585205078,168.28397369384766,170.27515411376953,170.52576446533203,170.5789566040039,15.0,35.0,43.0,2259.0,727.0,232.0,34.0,9.0,4.0,15.5,28.0,34.0,2280.0,651.0,195.0,18.0,6.0,4.0,544.0,768.0,608.0
367,52.389665,13.0399,35.1,2022-12-09T15:48:57.000Z,21.45400619506836,24.39601325988769,26.524678230285645,144.10726928710938,168.94793701171875,170.97691345214844,171.23233795166016,171.2862548828125,15.0,34.5,42.5,2227.5,718.5,227.5,34.0,9.0,4.0,15.0,28.0,36.0,2206.5,634.0,198.0,20.0,8.0,4.0,512.0,832.0,704.0
368,52.389665,13.0399,35.1,2022-12-09T15:49:00.000Z,21.28411674499512,24.220505714416504,26.35432720184326,142.91976165771484,167.58975982666016,169.6204605102539,169.8761215209961,169.929931640625,15.0,34.0,42.0,2196.0,710.0,223.0,34.0,9.0,4.0,14.5,24.5,32.5,2038.5,587.5,177.0,18.0,8.0,4.0,448.0,832.0,672.0
369,52.389681667,13.039936667000001,36.1,2022-12-09T15:49:03.000Z,21.01614189147949,23.9081392288208,26.00586223602295,141.13980102539062,165.48828125,167.4859390258789,167.73743438720703,167.79043579101562,16.0,34.0,44.0,2244.0,728.0,227.0,32.0,12.0,4.0,15.0,24.0,33.0,2052.0,597.0,166.5,17.0,10.0,4.0,480.0,832.0,640.0
370,52.389708333,13.040025,30.6,2022-12-09T15:49:07.000Z,20.97536563873291,23.8086051940918,25.83606147766113,141.00526428222656,165.22823333740234,167.16856384277344,167.41275024414062,167.4647216796875,16.0,35.0,44.5,2253.0,731.0,228.0,35.0,12.0,3.5,17.0,26.5,37.0,2265.0,657.0,179.5,16.0,11.0,4.0,480.0,768.0,704.0
371,52.389734999999995,13.04007,27.9,2022-12-09T15:49:11.000Z,21.354161262512207,24.15957355499268,26.12527275085449,143.75872039794922,168.30282592773438,170.19876098632812,170.4372100830078,170.4887466430664,16.0,36.0,45.0,2262.0,734.0,229.0,38.0,12.0,3.0,17.0,27.5,35.0,2269.5,665.0,180.0,14.0,10.0,2.0,480.0,864.0,640.0
372,52.38975,13.040091667,29.8,2022-12-09T15:49:15.000Z,21.72621440887451,24.506725311279297,26.41477680206299,146.4568099975586,171.3199234008789,173.17467498779297,173.40779876708984,173.45894622802734,17.0,38.0,44.0,2349.0,761.0,225.0,36.0,9.0,2.0,16.5,27.5,33.5,2292.0,665.0,172.0,11.0,8.0,2.0,672.0,736.0,2304.0
373,52.38977,13.040101667,30.4,2022-12-09T15:49:18.000Z,22.039867401123047,24.81388282775879,26.69139862060547,148.69339752197266,173.8467559814453,175.681396484375,175.91189575195312,175.96297454833984,16.5,38.0,43.0,2326.5,752.5,228.0,35.0,7.5,1.5,16.5,29.0,34.5,2446.5,699.5,180.0,11.5,8.0,2.0,544.0,992.0,1120.0
374,52.38977,13.040101667,30.4,2022-12-09T15:49:21.000Z,22.544533729553226,25.3397216796875,27.207500457763672,152.2091293334961,177.87610626220703,179.71016693115234,179.94051361083984,179.9920196533203,16.0,38.0,42.0,2304.0,744.0,231.0,34.0,6.0,1.0,16.0,28.0,31.5,2455.5,686.0,167.0,12.0,5.0,0.0,512.0,928.0,608.0
375,52.389784999999996,13.040116667000001,30.9,2022-12-09T15:49:25.000Z,22.698065757751465,25.48505687713623,27.33163356781006,153.31707763671875,179.11875915527344,180.93792724609372,181.16634368896484,181.2177276611328,15.0,37.0,40.0,2217.0,717.0,227.0,31.0,6.0,1.0,17.5,32.0,35.0,2610.0,745.5,175.5,20.5,4.0,0.0,480.0,800.0,352.0
376,52.389786666999996,13.040118332999999,31.6,2022-12-09T15:49:29.000Z,22.56643581390381,25.33147621154785,27.16014385223389,152.44313049316406,178.086669921875,179.88945770263672,180.11579132080078,180.16678619384768,15.0,36.0,39.5,2182.5,705.5,220.5,30.5,6.0,1.0,17.0,32.0,37.0,2520.0,736.0,183.5,26.0,7.0,2.0,544.0,768.0,448.0
377,52.389791667,13.040118332999999,32.3,2022-12-09T15:49:33.000Z,22.36587238311768,25.143622398376465,27.00246524810791,150.9905548095703,176.46107482910156,178.28533172607422,178.51445770263672,178.56564331054688,15.0,35.0,39.0,2148.0,694.0,214.0,30.0,6.0,1.0,17.0,29.5,34.5,2431.5,711.0,175.0,24.0,7.0,2.0,544.0,864.0,608.0
378,52.389793333,13.040118332999999,32.2,2022-12-09T15:49:36.000Z,22.24440670013428,25.06252384185791,26.98033618927002,150.02520751953125,175.43904876708984,177.3091812133789,177.54417419433594,177.5960464477539,15.0,34.5,39.0,2191.5,706.5,209.0,30.0,5.5,0.0,17.0,29.0,35.0,2355.0,686.0,175.5,23.0,7.0,2.0,544.0,928.0,448.0
379,52.389793333,13.040118332999999,32.2,2022-12-09T15:49:39.000Z,22.102944374084476,24.940279960632324,26.892148971557614,148.97378540039062,174.28070068359375,176.17627716064453,176.41455078125,176.46673583984375,15.0,32.5,36.0,2142.0,691.0,197.0,28.0,5.0,0.0,16.0,29.0,34.0,2338.5,668.0,183.0,20.5,7.0,2.0,544.0,928.0,288.0
380,52.389793333,13.040118332999999,32.2,2022-12-09T15:49:43.000Z,21.926581382751465,24.77530193328857,26.753969192504886,147.69591522216797,172.85099029541016,174.76566314697266,175.00640869140625,175.05877685546875,15.0,30.5,32.5,2059.5,662.5,173.0,22.0,1.5,0.0,15.0,27.0,34.5,2289.0,645.0,197.5,19.0,7.0,2.0,512.0,832.0,352.0
381,52.389801667,13.04012,33.0,2022-12-09T15:49:46.000Z,22.0527868270874,24.96128273010254,27.00536346435547,148.4323272705078,173.79607391357422,175.76539611816406,176.01309967041016,176.06651306152344,14.0,29.5,31.5,1914.0,618.0,174.0,23.0,1.5,0.0,16.0,27.0,32.0,2379.0,663.5,187.5,16.0,4.0,2.0,512.0,864.0,640.0
382,52.389803333,13.04012,31.9,2022-12-09T15:49:50.000Z,22.23697280883789,25.197961807250977,27.29422664642334,149.59813690185547,175.2152328491211,177.2293701171875,177.48274993896484,177.537109375,14.5,32.5,37.5,1980.0,643.0,181.5,34.5,3.5,1.0,16.0,28.0,35.0,2412.0,675.0,204.5,19.0,7.0,2.0,544.0,928.0,416.0
383,52.389823333,13.040133333,31.3,2022-12-09T15:49:54.000Z,22.261221885681152,25.250009536743164,27.3791618347168,149.69686889648438,175.37808227539062,177.41912841796875,177.6759490966797,177.7307891845703,14.0,33.5,37.5,1932.0,628.0,184.5,35.0,3.0,1.0,15.5,26.0,33.5,2326.5,658.0,187.0,18.0,8.0,2.0,480.0,736.0,256.0
